4.901668286270516274e-04,3.802849647536584647e-05,5.909069302547486302e+00
1.773090672039874305e-05,3.906195549255393800e-05,5.969736017502965453e+00
2.456131537226567685e-02,5.561122739452076247e-02,4.876931157941150730e+00
7.905099566686020875e-05,2.601469948740322113e+00,1.893589019184104938e+00
4.607185997248672282e-01,1.302046069834591757e-01,2.905631850646802405e+00
6.645317181285523289e-02,7.044210935988155439e-04,5.132612977012896316e+00
1.473622655193131958e+00,1.140728957107833424e-01,6.166769441350955505e-01
1.714900955555871687e-02,1.316547296628867381e+00,2.397262392170812273e+00
2.262691700328536143e-02,1.284937868538014831e-02,5.752827034096219982e+00
4.241164757710104427e-02,1.053060409910403283e+00,2.764237917469296590e+00
1.118449067577105245e-03,1.997254067773998176e-03,5.843836295475242082e+00
2.082821646281997688e-02,5.129638910409581865e-01,3.604490347071876322e+00
3.478029785842344127e-05,2.150522264178465217e-05,5.967627745467218858e+00
7.031402153943172584e-01,3.220980017795005979e-01,1.510944222523903813e+00
1.466948708082971009e-01,1.400846169249777007e-01,3.753814627778617297e+00
2.265615961517180033e-01,1.202706464741208459e+00,1.398440515017413732e+00
4.086342320044828065e-03,5.918311586924754897e-01,3.889194534053693086e+00
1.208592744428364741e-03,7.367812152494590539e-02,5.724242151034240500e+00
6.176237635906069168e-02,1.136817641194637005e-02,4.829486209687274822e+00
4.149409976255009902e-02,2.222890583912494680e-02,4.963925146106057618e+00
9.802302806646056091e-03,1.099691638342529948e-01,4.801679504813499477e+00
1.186426536335920989e+00,1.316422475261099651e-02,1.843714611145427229e+00
5.219778629483315738e-03,5.494760774619303345e-02,5.678135573544781600e+00
1.300900512426366113e-03,2.489110919947086664e+00,2.129534121922025847e+00
3.479029947458293082e-01,2.801601138970705174e-01,2.537384700079715394e+00
1.221029162011112897e-02,7.294475717593920661e-02,5.038896635915337541e+00
8.632328024924788012e-01,2.135020106244016613e-01,1.205133623595850967e+00
6.130017726542510287e-02,3.456785367134629916e-01,3.608232213935539612e+00
3.343186095124425772e-02,4.347935482730707624e-01,3.653887084836677346e+00
4.725886678557734630e-03,1.470853873620711516e+00,2.402245521062361444e+00
1.666746110004070926e-05,4.783711440067667167e-07,5.983066691080640709e+00
1.861371224073743945e-04,1.402918678501327010e-01,5.096855518994559020e+00
1.040974310771479172e-01,8.731989685095084699e-06,4.772547627100011347e+00
1.795558447260791127e-02,5.490114477828377249e-01,3.585004219476359832e+00
1.233055795750215636e-02,7.399239043108231384e-02,5.021034316430321276e+00
8.640127954104544553e-03,5.579414748016306991e-01,3.787920255085337473e+00
7.835894054792581498e-01,2.125230665146730317e-03,2.397713453726538546e+00
4.329556154108969018e-02,5.942537150645935302e-03,5.384005375515645397e+00
3.603915872687210855e-06,1.902544234217800256e-03,5.889283994168833303e+00
8.132854487141243051e-04,3.020566796734149712e-03,5.843023289912717466e+00
4.887327398241264956e-03,1.095120680944831199e-01,4.967070841132053438e+00
5.818588516701848068e-01,4.492614398642866269e-01,1.847419176628690929e+00
6.172642814218576301e-01,5.502726036533215487e-02,2.392011467531009128e+00
7.069938843094603076e-01,3.601026500635781114e-01,1.193009907843160633e+00
2.749515142322246919e-01,3.634375675435627152e-03,4.650337886200788695e+00
7.896804682101932205e-02,1.370895036084885310e-03,4.868483018223704661e+00
8.683665411766504708e-03,9.791876872352132943e-02,4.908565776270179981e+00
1.800303004927492501e-04,7.003963483740586489e-09,5.949514072294204148e+00
2.805201113413104963e-01,4.354507903779487529e-03,4.452684476666622260e+00
1.422478526994340742e-01,1.547269085664964461e+00,1.195099804689880418e+00
4.985708468524158166e-02,1.505563702766971566e-02,4.936730578156000249e+00
2.070849080864997383e-05,6.866113175597342577e-01,3.919072946496604537e+00
2.768579149266075482e-04,1.070121348661765741e-05,5.932248851745389295e+00
3.544943405684174154e-02,2.393563780708976921e-02,5.075582252251997772e+00
4.765817726208638333e-02,7.406594449367411622e-04,5.580020547653446350e+00
4.341109596677016069e-02,4.259998135934569240e-03,5.458642698016706873e+00
3.330652351635500774e-01,1.699448855440295961e-03,3.780233290928462608e+00
3.208223811386562603e-03,1.054975995278698564e-01,5.118359629656247023e+00
1.397463110099200767e-01,1.144440801933268026e-01,4.334484859736095430e+00
3.816790533556504127e-04,2.354475749515588670e-04,5.900417031846789229e+00
5.152511313101953289e-02,1.955866082064805056e+00,1.430400297697501877e+00
9.732813142850689492e-03,3.656796848659004534e-02,5.736810528765528439e+00
2.720407468666145856e-02,2.099797566288192474e+00,1.876613959660198505e+00
1.103009137512511547e-05,6.618526932896071384e-04,5.924358632994492169e+00
2.501931763681189413e-01,1.172552243943462136e+00,1.209744674429111599e+00
9.591552966678049824e-03,1.325061340799635889e+00,2.703508770202858624e+00
1.776341243406451753e-03,1.426694149194273287e+00,2.992171304324729775e+00
4.204191086231245933e-01,7.350408726981187968e-01,1.465289918763580390e+00
3.161973640339441755e-02,2.091944826993121787e+00,1.581083366994596950e+00
6.259561433985647190e-05,1.613982840815733732e+00,2.424679148606809331e+00
1.157439281832958855e+00,1.791996902837115352e-02,1.980525257549483165e+00
3.814476770964804280e-05,4.064842554332776664e-03,5.853388187250661900e+00
5.655047490305610547e-02,2.743295837545546914e-02,4.772341851415598413e+00
5.836816807626832694e-04,1.002136924405563345e-01,5.477580249200264539e+00
1.043268261333458069e+00,6.485363267500453277e-02,1.566998209076164272e+00
1.597679162411005499e-10,8.231222574645900967e-09,5.999718734215583993e+00
3.544654934773141218e-03,1.424074220387662848e+00,2.681348685765381656e+00
1.885622012426918861e-02,2.309973806434023613e-02,5.641540520359095368e+00
2.793211410604834466e-01,1.100871645472673466e+00,1.196063681113876509e+00
1.956908612070067111e-01,5.800479765454681358e-01,2.404702246368524143e+00
9.482226344599644404e-05,4.699496726166001517e-03,5.846621140620202439e+00
3.125314474648429042e-01,3.174561332756787625e-03,3.941051814344882942e+00
3.499818481291326264e-03,5.448446367954331058e-05,5.842889032728512788e+00
1.378293639656162639e-02,1.204361312882611834e+00,3.379167732199494623e+00
1.095779713664923605e-01,1.401660522506129603e-01,4.754931243098958760e+00
2.524910950764733819e-01,1.171831522571534556e+00,1.199243437014060332e+00
1.214597134883221574e-01,1.559000981721098134e-01,4.080271041703966262e+00
2.420238457181126441e-07,1.897121000095553542e-04,5.961837813228472172e+00
1.173716403416842706e-04,1.322928493006181594e-01,5.204869723809232518e+00
1.885301062412002016e-01,5.154702418879424791e-02,4.553247935775044830e+00
1.005427566492147345e-01,2.320529340981698496e-01,3.669036924268391786e+00
6.506217372077589545e-01,1.010781961866151546e+00,2.236659069322252669e-01
1.538115871074739738e-01,6.213117627298276879e-01,2.861161729810759446e+00
3.042082602441643110e-04,7.583967259342423728e-05,5.919224896260821822e+00
1.588337777078152038e-03,2.087136080315056162e-04,5.856307822986361877e+00
1.338763388901630103e-01,1.588560267200813669e-01,3.764155159846816368e+00
8.879704188198802584e-01,1.378497559508257975e-01,2.050406081360880428e+00
1.112395304909837577e-03,1.646705273778343789e-03,5.845421571004155936e+00
2.156692036167217480e-04,8.356029942888205074e-04,5.888440945758027567e+00
2.813224932551217639e-01,3.999136962690895136e-01,2.426490370557498721e+00
6.628710993733524792e-02,1.003466997893553330e-03,5.106625413654400703e+00
8.985360859900448638e-02,2.678870152477153432e+00,1.042089288440535944e+00
2.837902119007593496e-03,6.864857760627039729e-02,5.645057325334756904e+00
1.066834234974665341e+00,6.386785246585241493e-02,1.309149577944558329e+00
2.583137287595121956e-01,3.634697592789944975e-01,3.345612294592208880e+00
6.022140802565223439e-01,1.042335136847818422e+00,1.139837182364224155e+00
5.231620699720848089e-01,1.276187412878085015e+00,1.108534073113959656e-01
1.235141215182260083e-01,7.931972160473285127e-01,2.389917708798344087e+00
4.941869222831439708e-03,2.495426323140620184e+00,1.280634544144003018e+00
8.270469930651118406e-02,1.922370763845626940e-01,4.725962100050344006e+00
6.563299051018315310e-03,5.071662914755811075e-02,5.666305461968828006e+00
1.251005020139194235e+00,2.895382170868033844e-01,5.404664641042992122e-03
6.508540936561984375e-03,9.508516996658700599e-07,5.853149440066349740e+00
8.865823784144687223e-04,8.197835155875927982e-02,5.661102905993800505e+00
9.518603229362695983e-02,8.442511696038222935e-01,2.532009463502106872e+00
7.263383255335686961e-01,3.159273484761341289e-01,1.283184218200601467e+00
6.873930635502917275e-01,3.379521948661619590e-01,1.533206905445962276e+00
2.577983354305790923e-04,2.220685048600279311e-04,5.911417694007813139e+00
5.457546590266907499e-02,2.754560161740687296e-01,4.510110114820460758e+00
4.339378063303502703e-03,2.389675385617219039e+00,2.165012885806095522e+00
2.307521494503576094e-04,1.449640381496118680e-01,5.039445708099058230e+00
1.534495897641391937e-01,1.114165322190217994e-01,4.031284978034170408e+00
1.137051194311344528e-05,1.311588807894136788e-01,5.279998208102970381e+00
5.863344646030951290e-01,4.632510401554951196e-02,2.850494586114867168e+00
4.647079493130575056e-02,1.994174874824106602e+00,1.418815696008137728e+00
4.833344957323045810e-01,1.042130731098818985e-01,3.089725692019141601e+00
1.252279323806556460e-03,2.297306265847512668e-03,5.842721310400456503e+00
7.937469144774594171e-03,1.324887257914125316e+00,2.871482599256414581e+00
1.800543247816805970e-01,8.719996313902743379e-02,3.892328607846268440e+00
3.864601511079749502e-02,5.067350024164357127e-03,5.552019283439387998e+00
1.452342680650598464e-06,2.243850967868357416e-01,4.779599720190082834e+00
6.251108339497676858e-02,3.671756439871273064e-03,5.021649348869920537e+00
3.477033829428413246e-04,1.411752725353603855e-01,5.049535757352117571e+00
1.879028613759991867e-03,1.440393499508237474e+00,2.853607715976427261e+00
6.446736575401629255e-02,6.835793620492795764e-03,4.882248184966804239e+00
3.694102081205739158e-02,6.291943184942827907e-03,5.548305174694134756e+00
2.078968042914073333e-01,2.151817674465524188e+00,4.155544546566902198e-01
2.054279371157562151e-03,9.188299160510823849e-02,5.397444006185541099e+00
5.592480485163106585e-02,2.924647093690209143e+00,9.801916333885890564e-01
2.748370331794136937e-02,1.208866718900790671e+00,2.438585866006897085e+00
4.724788857915185325e-01,1.326154720160891864e+00,8.838383452999413192e-01
1.129006429098327452e-04,3.377437731458689360e-04,5.920487693230839454e+00
1.224731519979403993e+00,3.065503408998619395e-01,3.050144795527914149e-02
2.952255568653291418e-01,2.434189485048862797e-04,4.749848557408855143e+00
7.563195740628105056e-04,1.206720051860737161e-03,5.855571651495854901e+00
3.292948999737323468e-01,3.356687394257954482e-01,2.391490748315681092e+00
5.366629394863504461e-06,5.688219904174738988e-03,5.847311323345930845e+00
7.559018582772596417e-01,2.925087978867090266e-01,1.231429605832994989e+00
5.752933636053109145e-01,4.429536950603197437e-02,3.140685613148913369e+00
8.965838431865171264e-06,4.012903554854065990e-06,5.984291224695469147e+00
2.990616614675475210e-02,3.966780110629237327e-02,4.945560273770142956e+00
6.103192621189810867e-03,6.398678705578736414e-01,3.586237809211787475e+00
2.285082686146011066e-01,6.505241905839369287e-02,3.596953494686544239e+00
2.360578924717095933e-02,1.622306286281144372e-02,5.641312388366273467e+00
4.629528063359754884e-03,5.310378437651788047e-02,5.737255787027160991e+00
7.748028556673105735e-03,1.193413656790748290e-01,4.800372188843263999e+00
4.984057709205680364e-01,9.630631973304504267e-02,2.989097649321792893e+00
3.430915475791574548e-02,1.984419815417646886e-03,5.802877022644821636e+00
1.259430595054116808e-01,1.950891349040984879e-01,3.606145645825459489e+00
2.184693072928713398e-01,5.295091164354153168e-01,2.402726002778095449e+00
7.060483333864608045e-03,1.056621217320063699e-01,4.903256018111334491e+00
1.169803556099010232e-02,9.736276846019853437e-02,4.827885783205350556e+00
3.216692351025937676e-07,1.652273689864966694e-03,5.897858890149652922e+00
7.620414120337337671e-02,6.627711500659876943e-03,4.780174353259960540e+00
4.069923173158234569e-02,2.947774091659976278e-03,5.599474861390252300e+00
1.205774005157097817e-01,2.096728154899447361e-01,3.593092697079492304e+00
1.410603277947129752e-01,1.414180968157011942e-01,3.837542086767487426e+00
9.717534712823961973e-01,8.968823814604895417e-02,1.954398642895773808e+00
5.066916638528358441e-02,3.998949048399602080e-01,3.585477093987894381e+00
5.329861385744757291e-04,5.244528346277115776e-06,5.912683942233746492e+00
1.505678124380429910e-07,5.305774105177473717e-05,5.979312683666047512e+00
2.929488696613553791e-03,6.872312869777269517e-01,3.584964155359740889e+00
4.069705151786589536e-01,7.068234388582058658e-01,2.253967203605721892e+00
6.071021537574362581e-01,1.087512400678322333e+00,2.662572145166745563e-01
7.876416865490658559e-01,2.322640368132589950e-01,1.627801942317876671e+00
2.894122119448569366e-03,4.175942043180152791e-04,5.842657427099034351e+00
2.613731633166292007e-02,1.089489900641509523e+00,3.486094884477566769e+00
1.905738345955976012e-05,8.363179715565702277e-02,5.811396709560829876e+00
2.649268989642428532e-03,1.094930393601580149e-01,5.116897943760749357e+00
6.225253327872086462e-02,2.684155589005648990e-01,4.289064143977629584e+00
3.281146983521798233e-01,8.667863170686218588e-01,2.294547633787479057e+00
4.191210058509516550e-05,7.463573292818959093e-01,3.611986562575905779e+00
2.198571295164756482e-04,1.456986979698246809e-01,5.035263849325370522e+00
4.524677114723134157e-03,1.432063063336532105e+00,2.529738305087273709e+00
4.011955862093485869e-01,7.564403497439738944e-01,1.645172830981050272e+00
5.018076172432119064e-02,2.451790704909998994e-02,4.802339786957291246e+00
4.180382689488456628e-03,1.461286363048575065e+00,2.445041301467028916e+00
5.106933433589026100e-02,1.717163263980716476e-03,5.407843914091860604e+00
2.892815231097697337e-01,2.388015308724330751e-02,3.593284499171246704e+00
6.398595680145673370e-01,1.029088060522321380e+00,2.364048482357969383e-01
9.828074871367732668e-02,2.981766465665863894e-04,4.774838432821583822e+00
1.471019455413255864e-02,5.905050040337115475e-02,5.131375386928876736e+00
5.190884472308618935e-01,8.890529736430544117e-02,2.790970983763462421e+00
7.940942433078902740e-02,3.254204482848441042e-03,4.804988877586003682e+00
3.745202006846849729e-02,1.997518630657923344e+00,1.993533547642615700e+00
7.329189321841974580e-01,8.406349018320272704e-01,6.627880334212691293e-01
5.769760681166876374e-05,8.575758277680561870e-02,5.771749252674624131e+00
1.852874677244488626e-05,8.083448919855150405e-02,5.837390787297643158e+00
2.919594524145154024e-02,7.175381396044453082e-03,5.728996044196650317e+00
7.904407359962842827e-01,5.452767117392416825e-04,2.453641770233770725e+00
3.626716470600029052e-02,4.081684665103029602e-02,4.819379995117811788e+00
2.762849314876418827e-01,1.921468254600884551e+00,2.392090134352426456e-01
2.750680749654179635e-01,4.470932394583378502e-03,4.564202298637852095e+00
4.550041213829526116e-02,7.827941725311156340e-03,5.246916360890731212e+00
1.132222838230040773e+00,2.036325516171699074e-02,2.306500373127104098e+00
2.869633714442961295e-03,7.835826271630996764e-02,5.508125698889050348e+00
2.583789270435325140e-04,3.629078964557001455e-05,5.928914054823735569e+00
1.627743016325488559e-03,5.978875807834609785e-02,5.842150879444083955e+00
1.852524742846152483e-01,5.563203368132537685e-01,2.708824540116380408e+00
1.040208498007392235e+00,5.160118527914283465e-02,2.233573086020124165e+00
3.223237110113688630e-02,2.069833860740807996e+00,1.719749569474022799e+00
3.188155822215900104e-01,3.433221942004347493e-01,2.408678383792916211e+00
1.685341509417507058e-02,2.158645913870348848e-02,5.740164475595705085e+00
3.384354923001545862e-02,3.893024125788621410e-03,5.728766099608306739e+00
7.359006513241436731e-02,1.698431838420859244e-03,4.924769343237414887e+00
1.299868360288709279e-01,2.071373637164527770e-01,3.592073192128878212e+00
2.205466980207515092e-03,1.114106089384334503e-01,5.133857699371199956e+00
3.653603872566110050e-02,1.218038245170429378e-02,5.350959769477683814e+00
2.192481452784747281e-04,1.446426635065526600e+00,3.452466469741289234e+00
4.981676546388330573e-01,8.223476811214795734e-02,3.443185394370727792e+00
6.519087661145796242e-02,2.544102363274347659e-05,5.287263601766557741e+00
4.244870196358425662e-01,1.518513148528829904e+00,5.233241447968144805e-02
2.456683938733056349e-02,1.796614528263161190e-02,5.566352609291024933e+00
6.441777142556781577e-02,1.806026653526878953e-02,4.770787244215389578e+00
3.873030007226479360e-03,7.234228104850856655e-02,5.514277105402447532e+00
6.189319380479595401e-01,2.083642389380434279e-02,3.417870335963916428e+00
1.929949073856064090e-03,6.938640107280016345e-01,3.590799249482834465e+00
4.156473351484886447e-02,1.217553478845082894e-02,5.206074848672579414e+00
5.486520179945117981e-01,1.214274508851247436e+00,1.691898607147747646e-01
3.223391091084011617e-02,6.282966840275779064e-02,4.771257866669404990e+00
3.139590598690993328e-01,3.695416150113040588e-01,2.395510541943686178e+00
1.278654859746558396e-02,2.300275792832984223e+00,1.586029297935883431e+00
1.153170395130105746e-01,7.731153236652467120e-01,2.534921525343960091e+00
1.937969204334176465e-01,1.267780343600347415e+00,1.753213654534169663e+00
9.793562418166070760e-01,7.813760742407943605e-02,2.289189152153082496e+00
2.354620610055322416e-01,4.251107035000621925e-01,3.010313079246073720e+00
8.586880544140031504e-03,1.363835225808775753e-01,4.774766282294387487e+00
6.790916788602878017e-04,1.606378708844875261e-03,5.852552201588543390e+00
1.640088015997545959e-02,1.185401849808255692e+00,3.304226971976791383e+00
4.953834499425771587e-01,6.050967508536728712e-01,1.446936122570432914e+00
2.450345278418461226e-01,4.820291989801993304e-02,3.616504039925515279e+00
1.074625998790896923e-02,3.675376663371161118e-02,5.691923585971475852e+00
2.714227855278166235e-01,1.971698535318682444e+00,4.000981170703792750e-02
9.011138089292020092e-02,2.140721569066872387e-01,4.097289171906346894e+00
7.320504819456511792e-04,4.489750351535199096e-04,5.872307244029200568e+00
3.098207777902534654e-01,1.029125851750804094e-02,3.653617456717135781e+00
1.977943944434651727e-02,2.516676463670603631e-02,5.563673283558626004e+00
9.220195037894897283e-08,2.966332762059726861e-07,5.997566552887069413e+00
7.226213269707448816e-02,2.661454939023622512e-01,3.965519968980835142e+00
8.163572588316067580e-02,3.019809452790722104e-01,3.585404656072080698e+00
4.168559963592933485e-05,4.351708141357326157e-03,5.851102380779733991e+00
1.891230658328938163e-01,5.306884711040839031e-01,2.897295078404487967e+00
1.400825318210799642e-01,6.237455705209475898e-01,3.323828233869734028e+00
1.080005838470257384e-01,1.488381254303751955e-01,4.632433543167929102e+00
2.906139015724821251e-01,3.228237570653788666e-03,4.346004510370661045e+00
6.500397403297643317e-02,5.184648284653158284e-04,5.186313834189727245e+00
7.985005980004244996e-02,2.768314654488305826e-01,3.688116081412231573e+00
8.276570888318423615e-04,2.208983776021608385e-03,5.845451444341748015e+00
7.529444122037114440e-01,1.772483531533344293e-03,2.637138380617605193e+00
2.924327201324496139e-03,1.699278828108820018e-05,5.846302440076670770e+00
5.260261739967522082e-02,3.326069457329294266e-01,3.861686667246269522e+00
1.428305979687941561e-02,5.289968823803041509e-02,5.248393699146916447e+00
8.219843796013987587e-06,2.164594821676074990e-03,5.882063735204574151e+00
3.137287117151951743e-02,3.270889654858258666e+00,4.913584247094598262e-02
1.685954981358176896e+00,4.537510173919970941e-02,6.072221924980552438e-02
1.353925961876669692e+00,1.767147761569757280e-01,7.946223724651503284e-01
1.747587402293975023e+00,1.845447288973896954e-02,6.963689073006115171e-01
1.441220218530978904e-02,4.930620672984549480e-02,5.304786876154367725e+00
1.180415041802912873e-01,1.849870885976207802e-01,3.773416893904092184e+00
2.426632541767538565e-01,1.200539597259181024e+00,1.198633805881574199e+00
6.499796300665630633e-02,1.273860890333898023e-02,4.787737845717469298e+00
3.618481715010787164e-02,3.103417264365457395e+00,9.729981794422716268e-01
3.356691203128878837e-02,1.841919625479613437e-03,5.825070370988427726e+00
1.780534763175824486e-01,1.364971480951227445e+00,1.362992456101522754e+00
6.094771288102162021e-05,3.519357991366651832e-03,5.856062819299725497e+00
2.247587214709708403e-01,2.103664879317556302e+00,2.563314938938733856e-01
6.063120424003652469e-03,7.723639741509943923e-02,5.291126931271120881e+00
3.223351955805899005e-02,3.158827982239831040e-03,5.796220065588297388e+00
3.296992228771409850e-01,8.962102004392373811e-01,1.785778813166732926e+00
3.914447390502533847e-02,3.514372017607207688e-02,4.830699490043350863e+00
5.876532900946750820e-02,3.457221936124935113e-01,3.636018060958482678e+00
5.582648158509068452e-04,1.275800496420796942e-03,5.860334096053315456e+00
1.716780966025499566e-01,1.311186556287091687e-01,3.587704182194200175e+00
1.393033410800145477e-01,1.662330383868144135e-01,3.633473529577852190e+00
2.970825105389141496e-04,1.670022315596770678e-03,5.864568958213007832e+00
1.938113063275550760e-02,4.522252583978132040e-02,5.175089591959069146e+00
1.162898071804258360e-01,7.916092897177681165e-01,2.432046156287924976e+00
